,ride_id,bike_type,start_time,end_time,start_station_id,end_station_id
7066,20240917_tlP1Zb,mechanical,2024-09-17 17:06:14.780,2024-09-17 17:24:36.000,ST_xP0,ST_Q5a
7067,20240917_5bR7Bk,mechanical,2024-09-17 17:06:18.627,2024-09-17 17:14:06.585,ST_7Y6,ST_F9h
7068,20240917_jcMjwT,ebike,2024-09-17 17:06:26.142,2024-09-17 17:15:04.499,ST_FtO,ST_nMV
7069,20240917_A34X9s,ebike,2024-09-17 17:06:29.684,2024-09-17 17:20:37.367,ST_Tp0,ST_Jbm
7070,20240917_E2jDdg,mechanical,2024-09-17 17:06:35.056,2024-09-17 17:23:59.922,ST_3ZW,ST_MiV
7071,20240917_c04HAn,ebike,2024-09-17 17:06:37.308,2024-09-17 17:12:48.311,ST_mIT,ST_9nO
7072,20240917_eaZ7nO,ebike,2024-09-17 17:06:39.718,2024-09-17 17:24:28.468,ST_Bhk,ST_nMV
7073,20240917_ozpgXB,ebike,2024-09-17 17:06:40.262,2024-09-17 17:23:24.744,ST_NbY,ST_QMr
7074,20240917_G5AePH,ebike,2024-09-17 17:06:44.180,2024-09-17 17:18:12.587,ST_bYh,ST_pqJ
7075,20240917_9XPEZZ,mechanical,2024-09-17 17:06:45.872,2024-09-17 17:14:46.947,ST_HB5,ST_QBW
7076,20240917_tDp7kp,ebike,2024-09-17 17:06:48.311,2024-09-17 17:11:30.518,ST_dky,ST_Jbm
7077,20240917_hXNQ8a,mechanical,2024-09-17 17:06:51.640,2024-09-17 17:35:14.396,ST_OSV,ST_nMV
7078,20240917_UocmhN,ebike,2024-09-17 17:06:55.681,2024-09-17 17:13:54.028,ST_rp6,ST_9qy
7079,20240917_bvkv4D,ebike,2024-09-17 17:06:56.236,2024-09-17 17:16:06.243,ST_E6L,ST_5XI
7080,20240917_Fon4Au,ebike,2024-09-17 17:06:58.614,2024-09-17 17:11:25.465,ST_UGr,ST_HP0
7081,20240917_AFqUnV,ebike,2024-09-17 17:07:06.832,2024-09-17 17:13:53.417,ST_IxJ,ST_Jbm
7082,20240917_swIxfH,mechanical,2024-09-17 17:07:07.185,2024-09-17 17:16:39.512,ST_LUv,ST_QBW
7083,20240917_zMaiX9,ebike,2024-09-17 17:07:07.695,2024-09-17 17:10:29.881,ST_YPp,ST_Qyc
7084,20240917_zM0zFm,ebike,2024-09-17 17:07:12.053,2024-09-17 17:27:43.961,ST_n2p,ST_Mn3
7085,20240917_r44a05,ebike,2024-09-17 17:07:23.185,2024-09-17 17:16:36.810,ST_R7l,ST_dHG
7086,20240917_MAgEi3,ebike,2024-09-17 17:07:23.533,2024-09-17 17:20:46.038,ST_cmf,ST_Ud8
7087,20240917_APgvnt,mechanical,2024-09-17 17:07:23.753,2024-09-17 17:50:14.196,ST_fGn,ST_nMV
7088,20240917_Y7rbmw,mechanical,2024-09-17 17:07:24.016,2024-09-17 17:13:16.466,ST_bnp,ST_Jbm
7089,20240917_4vwD5Q,ebike,2024-09-17 17:07:24.713,2024-09-17 17:23:16.335,ST_ULz,ST_jeO
7090,20240917_UR5k24,ebike,2024-09-17 17:07:28.425,2024-09-17 17:15:33.926,ST_OkO,ST_QBW
7091,20240917_HUDGVj,mechanical,2024-09-17 17:07:30.188,2024-09-17 17:21:10.755,ST_aea,ST_OCh
7092,20240917_6royPL,mechanical,2024-09-17 17:07:30.985,2024-09-17 17:22:21.056,ST_5de,ST_rUF
7093,20240917_Dvnpa3,ebike,2024-09-17 17:07:31.165,2024-09-17 17:21:08.006,ST_yWT,ST_znc
7094,20240917_vomSFM,ebike,2024-09-17 17:07:39.547,2024-09-17 17:12:24.231,ST_HuX,ST_GVV
7095,20240917_k9l6J9,ebike,2024-09-17 17:07:41.379,2024-09-17 17:25:18.928,ST_B7s,ST_k7J
7096,20240917_MumttD,mechanical,2024-09-17 17:07:43.573,2024-09-17 17:40:37.222,ST_hhp,ST_MpB
7097,20240917_qVJZwk,ebike,2024-09-17 17:07:43.576,2024-09-17 17:12:04.479,ST_mGa,ST_3oG
7098,20240917_tCujH2,mechanical,2024-09-17 17:07:44.802,2024-09-17 17:10:03.356,ST_OSV,ST_Mn3
7099,20240917_2alKJH,ebike,2024-09-17 17:07:45.576,2024-09-17 17:14:02.255,ST_buP,ST_nMV
7100,20240917_GDU6QS,mechanical,2024-09-17 17:07:47.082,2024-09-17 17:30:51.968,ST_dwO,ST_j62
7101,20240917_aZcQe6,mechanical,2024-09-17 17:07:47.544,2024-09-17 17:33:07.755,ST_f75,ST_Mn3
7102,20240917_PP3QQ7,ebike,2024-09-17 17:07:47.710,2024-09-17 17:13:07.815,ST_f75,ST_Qyc
7103,20240917_1mq9zn,ebike,2024-09-17 17:07:50.484,2024-09-17 17:14:22.826,ST_AY1,ST_Jbm
7104,20240917_E5ku8a,ebike,2024-09-17 17:07:52.856,2024-09-17 17:21:30.247,ST_gtv,ST_xBm
7105,20240917_fbaO8T,mechanical,2024-09-17 17:07:55.695,2024-09-17 17:14:31.134,ST_OkO,ST_Hvv
7106,20240917_lnavba,ebike,2024-09-17 17:07:56.670,2024-09-17 17:11:26.708,ST_S28,ST_GVV
7107,20240917_eMQIrG,mechanical,2024-09-17 17:07:57.671,2024-09-17 17:33:19.929,ST_dIK,ST_HP0
7108,20240917_y1iaYb,mechanical,2024-09-17 17:07:59.320,2024-09-17 17:18:52.268,ST_l2O,ST_nMV
7109,20240917_HdGTKp,ebike,2024-09-17 17:08:01.577,2024-09-17 17:18:47.153,ST_9qM,ST_3dx
7110,20240917_Fm857A,mechanical,2024-09-17 17:08:02.987,2024-09-17 17:21:42.815,ST_rZY,ST_kjg
7111,20240917_TGBPQU,ebike,2024-09-17 17:08:03.520,2024-09-17 17:26:38.684,ST_1aK,ST_EdB
7112,20240917_ZJqNC2,ebike,2024-09-17 17:08:04.020,2024-09-17 17:34:58.518,ST_Sla,ST_GVV
7113,20240917_U3zeHD,mechanical,2024-09-17 17:08:04.723,2024-09-17 17:15:44.346,ST_9qM,ST_Bw1
7114,20240917_gPvBE9,ebike,2024-09-17 17:08:04.933,2024-09-17 17:13:32.719,ST_0mx,ST_ncn
7115,20240917_80EeqQ,mechanical,2024-09-17 17:08:05.311,2024-09-17 17:20:43.821,ST_73C,ST_nMV
7116,20240917_PbnTOy,ebike,2024-09-17 17:08:09.621,2024-09-17 17:15:57.217,ST_cdl,ST_GVV
7117,20240917_sHyFus,ebike,2024-09-17 17:08:13.548,2024-09-17 17:18:30.894,ST_v0l,ST_nMV
7118,20240917_wlLMUH,mechanical,2024-09-17 17:08:13.796,2024-09-17 18:08:26.219,ST_l2J,ST_nMV
7119,20240917_5tslVT,mechanical,2024-09-17 17:08:14.173,2024-09-17 17:12:58.025,ST_sak,ST_Mn3
7120,20240917_ynzSFW,ebike,2024-09-17 17:08:15.567,2024-09-17 17:17:15.243,ST_vpo,ST_GVV
7121,20240917_GHVzg6,ebike,2024-09-17 17:08:18.365,2024-09-17 17:14:33.929,ST_HNt,ST_nMV
7122,20240917_bre6oP,mechanical,2024-09-17 17:08:19.231,2024-09-17 17:34:10.241,ST_xxe,ST_Jbm
7123,20240917_lMSpJW,ebike,2024-09-17 17:08:19.892,2024-09-17 17:21:28.587,ST_Uat,ST_9nO
7124,20240917_dIZqBx,ebike,2024-09-17 17:08:20.482,2024-09-17 17:21:55.051,ST_S7n,ST_QMr
7125,20240917_h24xW6,ebike,2024-09-17 17:08:22.331,2024-09-17 17:49:46.056,ST_aIz,ST_QBW
7126,20240917_pPfsZU,ebike,2024-09-17 17:08:22.777,2024-09-17 17:21:45.199,ST_hkp,ST_nMV
7127,20240917_JOsx72,ebike,2024-09-17 17:08:26.781,2024-09-17 17:21:24.747,ST_9EN,ST_QBW
7128,20240917_HEwJkf,mechanical,2024-09-17 17:08:31.231,2024-09-17 17:11:59.944,ST_Aev,ST_3oG
7129,20240917_pYAeDL,ebike,2024-09-17 17:08:32.349,2024-09-17 17:18:10.490,ST_hoI,ST_cmf
7130,20240917_Zvet5o,ebike,2024-09-17 17:08:34.418,2024-09-17 17:11:08.923,ST_NHq,ST_l2J
7131,20240917_sKfbMb,ebike,2024-09-17 17:08:38.507,2024-09-17 17:20:21.115,ST_5pJ,ST_GVV
7132,20240917_Z9NcCd,mechanical,2024-09-17 17:08:40.105,2024-09-17 17:30:32.508,ST_ler,ST_3hG
7133,20240917_CXAkqK,mechanical,2024-09-17 17:08:42.120,2024-09-17 17:24:13.455,ST_5Ih,ST_6D1
7134,20240917_dzLaM8,ebike,2024-09-17 17:08:47.291,2024-09-17 17:16:59.541,ST_IxJ,ST_kJA
7135,20240917_Ju5DKs,ebike,2024-09-17 17:08:50.227,2024-09-17 17:16:33.260,ST_2op,ST_GVV
7136,20240917_vq2god,ebike,2024-09-17 17:08:53.241,2024-09-17 17:22:13.440,ST_Zse,ST_bi8
7137,20240917_vUyuNe,mechanical,2024-09-17 17:08:55.346,2024-09-17 17:15:36.912,ST_ZVb,ST_Mn3
7138,20240917_TUmaiA,mechanical,2024-09-17 17:08:57.129,2024-09-17 17:10:19.876,ST_Bxr,ST_Jbm
7139,20240917_ToNcks,mechanical,2024-09-17 17:09:00.108,2024-09-17 17:18:00.997,ST_vj3,ST_VWW
7140,20240917_zEpkAe,mechanical,2024-09-17 17:09:01.544,2024-09-17 17:19:36.456,ST_cdl,ST_zPl
7141,20240917_VevGfa,ebike,2024-09-17 17:09:03.437,2024-09-17 17:28:29.897,ST_fta,ST_nMV
7142,20240917_S01W5T,mechanical,2024-09-17 17:09:06.899,2024-09-17 17:19:41.534,ST_Tp0,ST_GVV
7143,20240917_PaYmp4,mechanical,2024-09-17 17:09:10.220,2024-09-17 17:13:09.874,ST_ECt,ST_GVV
7144,20240917_CRDJ9t,ebike,2024-09-17 17:09:11.803,2024-09-17 17:13:45.160,ST_2vB,ST_QMr
7145,20240917_OMLOC1,ebike,2024-09-17 17:09:14.133,2024-09-17 17:16:45.287,ST_yYy,ST_dwO
7146,20240917_cdI4EO,ebike,2024-09-17 17:09:15.364,2024-09-17 17:17:23.125,ST_Fpi,ST_Qyc
7147,20240917_sP0kD4,mechanical,2024-09-17 17:09:25.650,2024-09-17 17:17:46.267,ST_Bxr,ST_nMV
7148,20240917_OgpnCM,ebike,2024-09-17 17:09:27.829,2024-09-17 17:15:54.855,ST_ZPW,ST_nMV
7149,20240917_XfAkWE,ebike,2024-09-17 17:09:33.194,2024-09-17 17:19:27.371,ST_zzY,ST_Jbm
7150,20240917_LQjhpo,ebike,2024-09-17 17:09:36.475,2024-09-17 17:14:55.724,ST_vZg,ST_dHG
7151,20240917_daktWu,ebike,2024-09-17 17:09:39.153,2024-09-17 17:18:56.201,ST_PBx,ST_Jbm
7152,20240917_v2eQcj,mechanical,2024-09-17 17:09:42.129,2024-09-17 17:12:43.283,ST_3hG,ST_4zF
7153,20240917_5bVF1n,ebike,2024-09-17 17:09:43.715,2024-09-17 17:16:57.196,ST_fg5,ST_nMV
7154,20240917_iNA4tw,ebike,2024-09-17 17:09:45.316,2024-09-17 17:24:50.650,ST_Xyk,ST_GVV
7155,20240917_V67CsL,ebike,2024-09-17 17:09:50.797,2024-09-17 18:11:50.525,ST_TJT,ST_YPp
7156,20240917_7ikQfl,ebike,2024-09-17 17:09:55.132,2024-09-17 17:27:08.557,ST_pdh,ST_QBW
7157,20240917_3MJRoo,ebike,2024-09-17 17:09:57.238,2024-09-17 17:13:23.275,ST_9fb,ST_HP0
7158,20240917_fumzhD,mechanical,2024-09-17 17:10:00.710,2024-09-17 17:17:36.254,ST_4Cj,ST_Mn3
7159,20240917_hE7OGd,mechanical,2024-09-17 17:10:01.658,2024-09-17 17:13:03.516,ST_aea,ST_Jbm
7160,20240917_uNkZyx,mechanical,2024-09-17 17:10:13.181,2024-09-17 17:48:52.036,ST_gtv,ST_GVV
7161,20240917_WE7u3z,mechanical,2024-09-17 17:10:15.346,2024-09-17 17:12:33.583,ST_eUL,ST_GVV
7162,20240917_P7Kmx4,ebike,2024-09-17 17:10:15.840,2024-09-17 17:14:21.592,ST_YPp,ST_sk8
7163,20240917_SGv3Ls,ebike,2024-09-17 17:10:20.811,2024-09-17 17:19:55.312,ST_IxJ,ST_Jbm
7164,20240917_GAYLma,ebike,2024-09-17 17:10:22.399,2024-09-17 17:15:12.933,ST_Cel,ST_Zxw
7165,20240917_zD4NoW,mechanical,2024-09-17 17:10:24.986,2024-09-17 17:22:34.764,ST_S28,ST_GVV
7166,20240917_37UlXl,mechanical,2024-09-17 17:10:26.278,2024-09-17 17:28:39.952,ST_Kwv,ST_GVV
7167,20240917_3wY0HW,mechanical,2024-09-17 17:10:30.081,2024-09-17 17:14:25.102,ST_GtL,ST_nMV
7168,20240917_g7tblv,ebike,2024-09-17 17:10:32.834,2024-09-17 17:21:47.271,ST_l2J,ST_HP0
7169,20240917_JYJ1m3,mechanical,2024-09-17 17:10:34.476,2024-09-17 17:19:59.919,ST_XIB,ST_9nO
7170,20240917_Irypp7,ebike,2024-09-17 17:10:37.748,2024-09-17 17:14:07.406,ST_AZK,ST_nMV
7171,20240917_wzZjas,ebike,2024-09-17 17:10:39.666,2024-09-17 17:21:52.430,ST_f75,ST_v0x
7172,20240917_Pyqsdk,ebike,2024-09-17 17:10:41.766,2024-09-17 17:31:19.218,ST_OkO,ST_6P6
7173,20240917_bRSoAn,ebike,2024-09-17 17:10:41.840,2024-09-17 17:16:18.153,ST_xVq,ST_Jbm
7174,20240917_zpFe31,ebike,2024-09-17 17:10:42.649,2024-09-17 17:18:55.605,ST_iFv,ST_UZp
7175,20240917_yBUmn5,ebike,2024-09-17 17:10:45.808,2024-09-17 17:15:04.437,ST_BhC,ST_2op
7176,20240917_wnA1Xb,ebike,2024-09-17 17:10:48.369,2024-09-17 17:24:08.230,ST_WKq,ST_R7l
7177,20240917_lV1usy,ebike,2024-09-17 17:10:48.783,2024-09-17 17:12:58.496,ST_PjW,ST_HP0
7178,20240917_Zjbn4q,ebike,2024-09-17 17:10:49.646,2024-09-17 17:20:22.880,ST_cyP,ST_9nO
7179,20240917_DQAHEp,mechanical,2024-09-17 17:10:49.970,2024-09-17 17:34:16.500,ST_87V,ST_EdB
7180,20240917_dSnCHD,ebike,2024-09-17 17:10:51.136,2024-09-17 17:16:00.506,ST_F42,ST_GVV
7181,20240917_oW6wwJ,mechanical,2024-09-17 17:10:54.955,2024-09-17 17:40:11.174,ST_p0y,ST_Sla
7182,20240917_8SAmMl,ebike,2024-09-17 17:10:55.142,2024-09-17 17:19:14.883,ST_A6m,ST_3oG
7183,20240917_Ibx6UR,mechanical,2024-09-17 17:10:58.500,2024-09-17 17:13:06.325,ST_jUJ,ST_nMV
7184,20240917_krcJqg,mechanical,2024-09-17 17:11:03.356,2024-09-17 17:49:38.124,ST_Nul,ST_GVV
7185,20240917_s5dB6P,mechanical,2024-09-17 17:11:14.258,2024-09-17 17:17:59.757,ST_7Y6,ST_ZVb
7186,20240917_Qq1187,mechanical,2024-09-17 17:11:16.042,2024-09-17 17:44:59.852,ST_vZg,ST_GtL
7187,20240917_YRz3C8,mechanical,2024-09-17 17:11:19.980,2024-09-17 17:19:21.559,ST_buP,ST_Ysh
7188,20240917_pNdS20,mechanical,2024-09-17 17:11:22.091,2024-09-17 17:19:10.973,ST_Fpi,ST_tQS
7189,20240917_zsdAKR,ebike,2024-09-17 17:11:26.624,2024-09-17 17:22:49.013,ST_NHq,ST_nMV
7190,20240917_5ya54B,mechanical,2024-09-17 17:11:29.616,2024-09-17 18:01:24.840,ST_YfA,ST_Jbm
7191,20240917_CW8sBY,ebike,2024-09-17 17:11:36.589,2024-09-17 17:18:20.705,ST_9qM,ST_GVV
7192,20240917_WpvnKO,mechanical,2024-09-17 17:11:38.113,2024-09-17 17:28:03.451,ST_UXL,ST_OCh
7193,20240917_1vWCd7,ebike,2024-09-17 17:11:39.930,2024-09-17 17:27:45.946,ST_775,ST_GVV
7194,20240917_rGqObz,ebike,2024-09-17 17:11:41.154,2024-09-17 17:35:33.738,ST_tO4,ST_zPN
7195,20240917_4eW56O,mechanical,2024-09-17 17:11:43.158,2024-09-17 17:19:45.804,ST_xVV,ST_Jbm
7196,20240917_tShMXx,ebike,2024-09-17 17:11:50.023,2024-09-17 17:16:15.844,ST_Scd,ST_Mn3
7197,20240917_kkWhSr,ebike,2024-09-17 17:11:51.192,2024-09-17 17:27:26.541,ST_S7n,ST_U1h
7198,20240917_LR5DAv,mechanical,2024-09-17 17:12:00.460,2024-09-17 17:23:39.030,ST_EpA,ST_q5X
7199,20240917_hFT9VL,mechanical,2024-09-17 17:12:03.721,2024-09-17 17:24:22.631,ST_aq9,ST_MiV
7200,20240917_FbjI7j,ebike,2024-09-17 17:12:06.454,2024-09-17 17:18:00.146,ST_pzV,ST_UTS
7201,20240917_TZ4hnW,ebike,2024-09-17 17:12:06.456,2024-09-17 17:25:53.521,ST_ler,ST_4Hf
7202,20240917_slzzez,mechanical,2024-09-17 17:12:08.209,2024-09-17 17:26:03.697,ST_S01,ST_vj3
7203,20240917_kBBTcB,ebike,2024-09-17 17:12:11.477,2024-09-17 18:25:49.389,ST_u1o,ST_lZj
7204,20240917_dAvsm5,ebike,2024-09-17 17:12:16.077,2024-09-17 17:20:19.494,ST_fd7,ST_ad8
7205,20240917_SniLHI,mechanical,2024-09-17 17:12:16.935,2024-09-17 17:21:47.973,ST_W22,ST_K3J
7206,20240917_o38N6Z,ebike,2024-09-17 17:12:17.555,2024-09-17 17:18:58.441,ST_eyN,ST_Qyc
7207,20240917_yhBOSL,ebike,2024-09-17 17:12:26.291,2024-09-17 17:18:40.810,ST_tIk,ST_nMV
7208,20240917_5K1ucd,ebike,2024-09-17 17:12:27.805,2024-09-17 17:19:38.063,ST_5pJ,ST_pqJ
7209,20240917_LOrhlh,ebike,2024-09-17 17:12:31.644,2024-09-17 17:14:44.430,ST_Eq9,ST_nMV
7210,20240917_yfyLF6,mechanical,2024-09-17 17:12:34.385,2024-09-17 17:53:01.604,ST_WmI,ST_tQR
7211,20240917_f8o0xb,ebike,2024-09-17 17:12:34.976,2024-09-17 17:40:21.555,ST_bnp,ST_QNA
7212,20240917_0llYDH,mechanical,2024-09-17 17:12:36.533,2024-09-17 17:19:34.877,ST_Z6b,ST_dHG
7213,20240917_HXFrYV,ebike,2024-09-17 17:12:36.931,2024-09-17 17:30:29.293,ST_leN,ST_7Y6
7214,20240917_fcCumY,ebike,2024-09-17 17:12:37.867,2024-09-17 17:27:53.741,ST_JbX,ST_vpo
7215,20240917_xcTz5y,ebike,2024-09-17 17:12:44.386,2024-09-17 17:22:01.851,ST_tIk,ST_bGn
7216,20240917_TxmW5Q,ebike,2024-09-17 17:12:47.636,2024-09-17 17:18:59.521,ST_Zse,ST_nMV
7217,20240917_C7mqXx,mechanical,2024-09-17 17:12:54.807,2024-09-17 17:34:15.830,ST_wn5,ST_I1F
7218,20240917_U9aVXR,ebike,2024-09-17 17:12:54.918,2024-09-17 17:38:14.763,ST_9fb,ST_JqK
7219,20240917_fYsi9i,mechanical,2024-09-17 17:12:57.143,2024-09-17 17:18:22.487,ST_pyy,ST_mGa
7220,20240917_MV4RQN,mechanical,2024-09-17 17:12:57.204,2024-09-17 17:44:01.199,ST_Xhk,ST_GVV
7221,20240917_CCHuwO,ebike,2024-09-17 17:13:00.266,2024-09-17 17:24:59.782,ST_Zku,ST_HP0
7222,20240917_MxxTWZ,ebike,2024-09-17 17:13:00.302,2024-09-17 17:19:33.560,ST_DFu,ST_QNA
7223,20240917_zFqzO2,ebike,2024-09-17 17:13:00.306,2024-09-17 17:19:55.904,ST_7Y6,ST_pqJ
7224,20240917_suwlIh,mechanical,2024-09-17 17:13:01.814,2024-09-17 17:44:15.177,ST_Xhk,ST_SnQ
7225,20240917_Yc9tNS,ebike,2024-09-17 17:13:02.056,2024-09-17 17:23:04.586,ST_jbF,ST_GVV
7226,20240917_sl2gtt,ebike,2024-09-17 17:13:05.035,2024-09-17 17:28:26.065,ST_gtv,ST_nMV
7227,20240917_xUXnGJ,ebike,2024-09-17 17:13:08.168,2024-09-17 17:19:25.233,ST_Kwv,ST_HP0
7228,20240917_hhhCr3,mechanical,2024-09-17 17:13:10.072,2024-09-17 17:29:32.946,ST_fta,ST_MiV
7229,20240917_14xhzb,ebike,2024-09-17 17:13:13.138,2024-09-17 17:14:20.012,ST_YLH,ST_QBW
7230,20240917_l89FaF,mechanical,2024-09-17 17:13:15.365,2024-09-17 17:22:47.499,ST_Kfl,ST_sO8
7231,20240917_Jw9CNU,mechanical,2024-09-17 17:13:16.177,2024-09-17 17:41:48.271,ST_dIK,ST_BLM
7232,20240917_bYYaxi,ebike,2024-09-17 17:13:19.892,2024-09-17 17:29:22.287,ST_mGa,ST_nMV
7233,20240917_dLjQWZ,mechanical,2024-09-17 17:13:22.559,2024-09-17 17:32:58.079,ST_5Ws,ST_Jbm
7234,20240917_hrCQAo,ebike,2024-09-17 17:13:22.963,2024-09-17 17:23:13.936,ST_ULz,ST_14P
7235,20240917_HA829B,ebike,2024-09-17 17:13:25.022,2024-09-17 17:47:58.590,ST_Yp4,ST_MpB
7236,20240917_WKuUbt,mechanical,2024-09-17 17:13:26.036,2024-09-17 17:46:39.604,ST_mGa,ST_QNA
7237,20240917_v71WeP,ebike,2024-09-17 17:13:28.363,2024-09-17 17:21:54.277,ST_qDJ,ST_pyy
7238,20240917_XFiwDs,ebike,2024-09-17 17:13:29.251,2024-09-17 17:27:16.383,ST_gtv,ST_yQG
7239,20240917_KrMP4l,ebike,2024-09-17 17:13:32.111,2024-09-17 17:46:13.400,ST_jZg,ST_GVV
7240,20240917_NtQP68,ebike,2024-09-17 17:13:36.492,2024-09-17 17:23:28.161,ST_uZc,ST_kjg
7241,20240917_rhchNZ,ebike,2024-09-17 17:13:40.344,2024-09-17 17:15:25.125,ST_TBU,ST_Qyc
7242,20240917_muHADD,mechanical,2024-09-17 17:13:40.564,2024-09-17 17:17:53.959,ST_y97,ST_nMV
7243,20240917_bwN0hV,ebike,2024-09-17 17:13:41.019,2024-09-17 17:38:00.873,ST_auE,ST_HP0
7244,20240917_fiIHWH,ebike,2024-09-17 17:13:45.144,2024-09-17 17:32:51.289,ST_UTS,ST_QNA
7245,20240917_yJXCIv,mechanical,2024-09-17 17:14:01.261,2024-09-17 17:18:06.255,ST_73C,ST_HP0
7246,20240917_Tt8jbm,mechanical,2024-09-17 17:14:02.793,2024-09-17 17:17:58.557,ST_v6G,ST_GVV
7247,20240917_11SyUa,mechanical,2024-09-17 17:14:03.451,2024-09-17 17:36:31.073,ST_YPp,ST_nMV
7248,20240917_fU5Pkt,ebike,2024-09-17 17:14:06.569,2024-09-17 17:28:41.204,ST_jeO,ST_xP0
7249,20240917_5zHPSZ,ebike,2024-09-17 17:14:07.604,2024-09-17 17:19:39.468,ST_GtL,ST_QBW
7250,20240917_3ptMY6,ebike,2024-09-17 17:14:07.728,2024-09-17 17:24:38.807,ST_n9V,ST_gtv
7251,20240917_WtRkie,mechanical,2024-09-17 17:14:14.235,2024-09-17 17:17:13.995,ST_jGq,ST_HB2
7252,20240917_O7J0RS,ebike,2024-09-17 17:14:18.147,2024-09-17 17:36:03.606,ST_775,ST_pqJ
7253,20240917_RRJmOj,ebike,2024-09-17 17:14:20.183,2024-09-17 17:16:25.861,ST_zzY,ST_Ysh
7254,20240917_CNavQ9,mechanical,2024-09-17 17:14:22.347,2024-09-17 17:21:10.404,ST_du5,ST_UGr
7255,20240917_vD1N6e,mechanical,2024-09-17 17:14:23.189,2024-09-17 17:28:02.410,ST_Xyk,ST_QBW
7256,20240917_8kFI2s,mechanical,2024-09-17 17:14:23.609,2024-09-17 17:30:19.613,ST_bYh,ST_J7Z
7257,20240917_2VK0ex,ebike,2024-09-17 17:14:30.805,2024-09-17 17:24:15.328,ST_gfs,ST_EdB
7258,20240917_yoKiwp,mechanical,2024-09-17 17:14:32.220,2024-09-17 17:37:46.555,ST_du5,ST_Jbm
7259,20240917_2i3MTE,ebike,2024-09-17 17:14:35.312,2024-09-17 17:24:56.892,ST_dGy,ST_nMV
7260,20240917_I5BpqZ,ebike,2024-09-17 17:14:42.017,2024-09-17 17:26:26.003,ST_PmB,ST_nMV
7261,20240917_4HENDp,ebike,2024-09-17 17:14:42.656,2024-09-17 17:28:56.739,ST_gm1,ST_QBW
7262,20240917_AeBH9C,mechanical,2024-09-17 17:14:42.823,2024-09-17 17:18:05.763,ST_F42,ST_dHG
7263,20240917_u2KZqY,ebike,2024-09-17 17:14:51.246,2024-09-17 17:22:34.023,ST_LUv,ST_Jbm
7264,20240917_denBSR,ebike,2024-09-17 17:14:54.321,2024-09-17 17:29:29.668,ST_S01,ST_xP2
7265,20240917_8fv1YO,ebike,2024-09-17 17:14:56.002,2024-09-17 17:18:19.134,ST_pzV,ST_nMV
7266,20240917_mSSYUn,mechanical,2024-09-17 17:14:59.647,2024-09-17 17:19:14.237,ST_Cel,ST_Mn3
7267,20240917_h3svCB,ebike,2024-09-17 17:15:00.207,2024-09-17 17:28:28.146,ST_Br3,ST_GVV
7268,20240917_DFD0MA,ebike,2024-09-17 17:15:00.242,2024-09-17 17:32:51.790,ST_bnp,ST_Jbm
7269,20240917_VzQkZy,ebike,2024-09-17 17:15:00.775,2024-09-17 17:18:48.901,ST_86O,ST_Mn3
7270,20240917_gPDN0j,mechanical,2024-09-17 17:15:04.708,2024-09-17 17:42:32.627,ST_TJT,ST_Mn3
7271,20240917_RMYh41,mechanical,2024-09-17 17:15:05.486,2024-09-17 17:34:58.440,ST_86O,ST_Wdn
7272,20240917_a8JXW1,ebike,2024-09-17 17:15:09.151,2024-09-17 17:20:54.221,ST_u1o,ST_dHG
7273,20240917_vQlVVR,ebike,2024-09-17 17:15:15.418,2024-09-17 17:24:11.865,ST_zMe,ST_kJA
7274,20240917_vHf8r3,ebike,2024-09-17 17:15:17.165,2024-09-17 17:56:33.924,ST_wn5,ST_pqJ
7275,20240917_xZKaUh,ebike,2024-09-17 17:15:17.493,2024-09-17 17:27:50.329,ST_775,ST_xVq
7276,20240917_vYNKFo,ebike,2024-09-17 17:15:20.381,2024-09-17 17:20:42.429,ST_eUL,ST_nMV
7277,20240917_qoz1iL,ebike,2024-09-17 17:15:22.458,2024-09-17 17:38:16.454,ST_PBx,ST_kJA
7278,20240917_gG06Z9,ebike,2024-09-17 17:15:24.883,2024-09-17 17:34:50.759,ST_ncn,ST_1aK
7279,20240917_DyDJDs,mechanical,2024-09-17 17:15:26.278,2024-09-17 17:24:52.248,ST_Vsb,ST_9w9
7280,20240917_gJYMZg,mechanical,2024-09-17 17:15:27.893,2024-09-17 17:26:09.905,ST_SfD,ST_nMV
7281,20240917_e49cfb,ebike,2024-09-17 17:15:28.050,2024-09-17 17:22:07.905,ST_fta,ST_pqJ
7282,20240917_PAHh5c,ebike,2024-09-17 17:15:36.202,2024-09-17 18:03:16.550,ST_OkO,ST_Mn3
7283,20240917_a5Ji43,ebike,2024-09-17 17:15:38.597,2024-09-17 17:25:37.703,ST_WQo,ST_Jbm
7284,20240917_jRzkXZ,ebike,2024-09-17 17:15:39.611,2024-09-17 17:26:13.052,ST_rbN,ST_OCh
7285,20240917_MtSsLH,mechanical,2024-09-17 17:15:39.925,2024-09-17 17:48:10.811,ST_fGn,ST_tQR
7286,20240917_p0btXC,ebike,2024-09-17 17:15:41.428,2024-09-17 17:41:36.774,ST_K7N,ST_nMV
7287,20240917_uCFxot,ebike,2024-09-17 17:15:46.922,2024-09-17 17:29:35.250,ST_j5U,ST_OCh
7288,20240917_XtaFtw,mechanical,2024-09-17 17:15:48.007,2024-09-17 17:19:55.961,ST_2Sn,ST_HP0
